L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,2,S,2,K,39,R,2,X,224,Y,196,C,1,C,1,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,K=39,R=2,X=224,Y=196,C=1 || L2:[sp=C,1] K=1,C=1,X=1,R=1,Y=1,S=2",-315925.0,-163323000.0,1,K|C,1
K,144,C,2,S,2,Y,196,K,18,X,224,R,2,X,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=K,144] C=2,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=X,13] S=2,R=1,X=1,K=1,Y=1,C=1",-145817.0,-163323000.0,1,K|X,1
K,2,S,2,Y,92,R,2,X,224,K,39,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,Y=92,R=2,X=224,K=39,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=2",-317341.0,-163323000.0,1,K|X,1
K,144,C,1,S,2,Y,196,K,18,X,224,R,2,X,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=K,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=X,13] S=2,R=1,X=1,K=1,Y=1,C=1",-145825.0,-163323000.0,1,K|X,1
K,2,S,2,Y,196,R,1,X,224,K,39,C,1,X,36,K,29,C,1,S,1,X,1,Y,1,R,1,"L1:[sp=K,2] S=2,Y=196,R=1,X=224,K=39,C=1 || L2:[sp=X,36] K=29,C=1,S=1,X=1,Y=1,R=1",-235909.0,-163323000.0,1,K|X,1
K,2,S,2,K,39,R,2,X,224,Y,196,C,1,C,1,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,K=39,R=2,X=224,Y=196,C=1 || L2:[sp=C,1] K=1,C=1,X=1,R=1,Y=1,S=2",-315925.0,-163323000.0,1,K|C,1
K,2,S,2,Y,9,R,2,X,224,K,39,C,1,K,3,K,1,C,1,X,108,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,Y=9,R=2,X=224,K=39,C=1 || L2:[sp=K,3] K=1,C=1,X=108,R=1,Y=1,S=2",-812749.0,-163323000.0,1,K|K,1
X,2,S,2,Y,196,R,3,X,224,K,39,C,1,C,1,K,1,R,1,X,1,C,1,Y,1,S,2,"L1:[sp=X,2] S=2,Y=196,R=3,X=224,K=39,C=1 || L2:[sp=C,1] K=1,R=1,X=1,C=1,Y=1,S=2",-520729.0,-163323000.0,1,X|C,1
X,144,C,1,S,2,Y,196,K,18,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=1,C=1",-56797.0,-163323000.0,1,X|K,1
X,144,C,1,S,2,Y,196,K,18,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=1,C=1",-56797.0,-163323000.0,1,X|K,1
K,144,C,1,S,2,Y,196,K,27,X,224,R,1,X,13,S,1,C,1,X,1,K,1,Y,53,R,1,"L1:[sp=K,144] C=1,S=2,Y=196,K=27,X=224,R=1 || L2:[sp=X,13] S=1,C=1,X=1,K=1,Y=53,R=1",-inf,-inf,0,K|X,1
K,2,S,2,Y,196,K,54,X,224,R,2,C,1,X,36,K,29,C,1,S,2,X,1,Y,100,R,1,"L1:[sp=K,2] S=2,Y=196,K=54,X=224,R=2,C=1 || L2:[sp=X,36] K=29,C=1,S=2,X=1,Y=100,R=1",-inf,-inf,0,K|X,1
K,144,C,2,S,1,Y,196,R,2,X,224,K,18,X,13,S,1,R,1,X,50,K,1,Y,1,C,1,"L1:[sp=K,144] C=2,S=1,Y=196,R=2,X=224,K=18 || L2:[sp=X,13] S=1,R=1,X=50,K=1,Y=1,C=1",-inf,-inf,0,K|X,1
K,144,C,3,S,2,Y,196,K,18,X,220,R,2,X,13,S,2,R,1,X,1,K,1,Y,53,C,1,"L1:[sp=K,144] C=3,S=2,Y=196,K=18,X=220,R=2 || L2:[sp=X,13] S=2,R=1,X=1,K=1,Y=53,C=1",-inf,-inf,0,K|X,1
X,2,S,2,Y,196,R,2,X,224,K,39,C,1,K,2,K,29,C,1,S,2,X,1,Y,1,R,1,"L1:[sp=X,2] S=2,Y=196,R=2,X=224,K=39,C=1 || L2:[sp=K,2] K=29,C=1,S=2,X=1,Y=1,R=1",-469849.0,-163323000.0,1,X|K,1
K,144,C,2,S,3,Y,196,K,18,X,224,R,1,X,13,R,1,S,1,X,1,K,17,Y,1,C,1,"L1:[sp=K,144] C=2,S=3,Y=196,K=18,X=224,R=1 || L2:[sp=X,13] R=1,S=1,X=1,K=17,Y=1,C=1",-inf,-inf,0,K|X,1
K,2,S,2,Y,196,R,1,X,224,K,39,C,1,X,36,K,29,C,1,S,1,X,1,Y,1,R,1,"L1:[sp=K,2] S=2,Y=196,R=1,X=224,K=39,C=1 || L2:[sp=X,36] K=29,C=1,S=1,X=1,Y=1,R=1",-235909.0,-163323000.0,1,K|X,1
K,2,S,2,Y,196,R,2,X,224,K,32,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=K,2] S=2,Y=196,R=2,X=224,K=32,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-194425.0,-163323000.0,1,K|X,1
K,144,C,1,S,2,Y,187,K,18,X,224,R,2,X,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=K,144] C=1,S=2,Y=187,K=18,X=224,R=2 || L2:[sp=X,13] S=2,R=1,X=1,K=1,Y=1,C=1",-inf,-inf,0,K|X,1
X,144,C,1,S,2,Y,13,K,18,X,224,R,2,X,13,S,2,R,1,X,1,Y,5,K,10,C,1,"L1:[sp=X,144] C=1,S=2,Y=13,K=18,X=224,R=2 || L2:[sp=X,13] S=2,R=1,X=1,Y=5,K=10,C=1",-558433.0,-163323000.0,1,X|X,1
K,144,C,3,S,2,Y,196,K,18,X,224,R,2,X,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=K,144] C=3,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=X,13] S=2,R=1,X=1,K=1,Y=1,C=1",-145809.0,-163323000.0,1,K|X,1
K,2,S,3,K,39,R,2,X,224,Y,196,C,1,C,1,C,1,K,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=3,K=39,R=2,X=224,Y=196,C=1 || L2:[sp=C,1] C=1,K=1,X=1,R=1,Y=1,S=2",-inf,-inf,0,K|C,1
K,2,Y,196,S,2,R,2,X,224,K,40,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=K,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-243025.0,-163323000.0,1,K|X,1
K,2,S,2,Y,196,R,2,X,224,K,39,C,1,X,36,K,29,C,1,S,2,X,1,Y,1,R,1,"L1:[sp=K,2] S=2,Y=196,R=2,X=224,K=39,C=1 || L2:[sp=X,36] K=29,C=1,S=2,X=1,Y=1,R=1",-315925.0,-163323000.0,1,K|X,1
X,144,C,1,S,1,Y,38,K,18,X,224,R,2,K,13,S,1,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=1,Y=38,K=18,X=224,R=2 || L2:[sp=K,13] S=1,R=1,X=1,K=1,Y=1,C=1",-inf,-inf,0,X|K,1
X,144,C,1,S,2,Y,13,K,18,X,224,R,2,K,56,S,2,R,1,X,116,Y,1,K,10,C,1,"L1:[sp=X,144] C=1,S=2,Y=13,K=18,X=224,R=2 || L2:[sp=K,56] S=2,R=1,X=116,Y=1,K=10,C=1",-inf,-inf,0,X|K,1
K,2,S,2,K,39,R,2,X,200,Y,196,C,1,C,1,K,1,C,1,X,1,R,2,Y,1,S,2,"L1:[sp=K,2] S=2,K=39,R=2,X=200,Y=196,C=1 || L2:[sp=C,1] K=1,C=1,X=1,R=2,Y=1,S=2",-inf,-inf,0,K|C,1
X,144,C,1,S,2,Y,196,K,18,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=1,C=1",-56797.0,-163323000.0,1,X|K,1
K,144,C,1,S,3,Y,13,K,18,X,224,R,2,X,13,X,1,R,1,S,2,Y,1,K,10,C,1,"L1:[sp=K,144] C=1,S=3,Y=13,K=18,X=224,R=2 || L2:[sp=X,13] X=1,R=1,S=2,Y=1,K=10,C=1",-inf,-inf,0,K|X,1
X,144,C,1,S,2,Y,196,K,18,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=1,C=1",-56797.0,-163323000.0,1,X|K,1
Y,144,C,1,S,2,Y,196,K,18,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=Y,144] C=1,S=2,Y=196,K=18,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=1,C=1",-49693.0,-163323000.0,1,Y|K,1
X,2,S,2,Y,196,R,2,X,224,K,39,C,1,K,2,K,29,C,1,S,2,X,1,Y,1,R,1,"L1:[sp=X,2] S=2,Y=196,R=2,X=224,K=39,C=1 || L2:[sp=K,2] K=29,C=1,S=2,X=1,Y=1,R=1",-469849.0,-163323000.0,1,X|K,1
K,2,Y,196,R,2,S,2,X,224,K,40,C,1,X,36,K,1,C,1,X,1,R,1,Y,122,S,1,"L1:[sp=K,2] Y=196,R=2,S=2,X=224,K=40,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=122,S=1",-293785.0,-163323000.0,1,K|X,1
X,2,S,2,Y,196,R,2,X,224,K,14,C,3,K,2,K,14,C,1,S,2,X,1,Y,1,R,1,"L1:[sp=X,2] S=2,Y=196,R=2,X=224,K=14,C=3 || L2:[sp=K,2] K=14,C=1,S=2,X=1,Y=1,R=1",-inf,-inf,0,X|K,1
C,2,S,2,Y,196,R,2,X,224,K,32,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=C,2] S=2,Y=196,R=2,X=224,K=32,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-129617.0,-163323000.0,1,C|X,1
X,144,C,3,S,2,R,2,K,18,X,224,Y,196,K,13,S,2,R,1,X,1,K,1,Y,8,C,1,"L1:[sp=X,144] C=3,S=2,R=2,K=18,X=224,Y=196 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=8,C=1",-inf,-inf,0,X|K,1
K,2,Y,196,S,2,R,1,X,224,K,40,C,1,X,36,K,21,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=K,2] Y=196,S=2,R=1,X=224,K=40,C=1 || L2:[sp=X,36] K=21,C=1,X=1,R=1,Y=1,S=1",-241957.0,-163323000.0,1,K|X,1
X,2,S,2,Y,196,R,2,X,224,K,39,C,1,K,36,K,29,C,1,S,1,X,1,Y,1,R,2,"L1:[sp=X,2] S=2,Y=196,R=2,X=224,K=39,C=1 || L2:[sp=K,36] K=29,C=1,S=1,X=1,Y=1,R=2",-465673.0,-163323000.0,1,X|K,1
X,144,C,3,S,2,Y,196,K,18,X,18,R,2,K,13,S,1,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=3,S=2,Y=196,K=18,X=18,R=2 || L2:[sp=K,13] S=1,R=1,X=1,K=1,Y=1,C=1",-inf,-inf,0,X|K,1
K,2,S,2,Y,196,K,32,X,224,R,2,C,1,K,32,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,Y=196,K=32,X=224,R=2,C=1 || L2:[sp=K,32] K=1,C=1,X=1,R=1,Y=1,S=2",-8125.0,-163323000.0,1,K|K,1
K,2,K,32,Y,196,R,2,X,224,S,2,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] K=32,Y=196,R=2,X=224,S=2,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=2",-259225.0,-163323000.0,1,K|X,1
X,144,C,1,S,2,Y,13,K,18,X,147,R,2,X,13,S,1,R,1,X,1,Y,5,K,10,C,1,"L1:[sp=X,144] C=1,S=2,Y=13,K=18,X=147,R=2 || L2:[sp=X,13] S=1,R=1,X=1,Y=5,K=10,C=1",-inf,-inf,0,X|X,1
Y,2,C,1,S,2,R,2,X,224,K,40,Y,196,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=Y,2] C=1,S=2,R=2,X=224,K=40,Y=196 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-340441.0,-163323000.0,1,Y|X,1
K,2,S,2,Y,196,R,2,X,224,K,32,C,3,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=K,2] S=2,Y=196,R=2,X=224,K=32,C=3 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-194409.0,-163323000.0,1,K|X,1
K,2,S,2,Y,196,R,2,X,224,K,39,C,2,X,2,K,29,C,1,S,2,X,1,Y,1,R,1,"L1:[sp=K,2] S=2,Y=196,R=2,X=224,K=39,C=2 || L2:[sp=X,2] K=29,C=1,S=2,X=1,Y=1,R=1",-315917.0,-163323000.0,1,K|X,1
C,2,Y,196,S,2,R,2,X,224,K,40,C,1,K,1,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=C,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,1] K=1,C=1,X=1,R=1,Y=1,S=1",-129617.0,-163323000.0,1,C|K,1
X,144,C,1,S,2,Y,13,K,18,X,224,R,2,K,13,S,1,R,1,Y,5,X,1,K,10,C,1,"L1:[sp=X,144] C=1,S=2,Y=13,K=18,X=224,R=2 || L2:[sp=K,13] S=1,R=1,Y=5,X=1,K=10,C=1",-262225.0,-163323000.0,1,X|K,1
K,2,Y,196,S,2,R,2,X,224,K,40,C,1,C,1,R,1,C,1,X,1,K,1,Y,85,S,2,"L1:[sp=K,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=C,1] R=1,C=1,X=1,K=1,Y=85,S=2",-inf,-inf,0,K|C,1
X,2,Y,210,S,2,R,2,X,224,K,40,C,1,K,36,K,1,C,1,X,1,R,1,Y,5,S,2,"L1:[sp=X,2] Y=210,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,36] K=1,C=1,X=1,R=1,Y=5,S=2",-24025.0,-163323000.0,1,X|K,1
K,2,S,2,Y,196,K,32,X,224,R,2,C,1,K,32,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] S=2,Y=196,K=32,X=224,R=2,C=1 || L2:[sp=K,32] K=1,C=1,X=1,R=1,Y=1,S=2",-8125.0,-163323000.0,1,K|K,1
K,2,Y,196,S,2,R,3,X,224,K,40,C,1,X,36,K,21,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=K,2] Y=196,S=2,R=3,X=224,K=40,C=1 || L2:[sp=X,36] K=21,C=1,X=1,R=1,Y=1,S=1",-244093.0,-163323000.0,1,K|X,1
X,2,Y,159,S,2,R,2,X,224,K,40,C,3,K,36,K,1,C,1,X,1,R,1,Y,5,S,2,"L1:[sp=X,2] Y=159,S=2,R=2,X=224,K=40,C=3 || L2:[sp=K,36] K=1,C=1,X=1,R=1,Y=5,S=2",-24317.0,-163323000.0,1,X|K,1
X,144,C,2,S,2,Y,196,K,28,X,224,R,2,K,13,S,2,R,1,X,1,K,1,Y,40,C,1,"L1:[sp=X,144] C=2,S=2,Y=196,K=28,X=224,R=2 || L2:[sp=K,13] S=2,R=1,X=1,K=1,Y=40,C=1",-59017.0,-163323000.0,1,X|K,1
C,2,S,2,Y,196,R,2,X,57,K,32,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=C,2] S=2,Y=196,R=2,X=57,K=32,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-inf,-inf,0,C|X,1
K,2,Y,196,S,2,R,1,X,224,K,40,C,1,X,36,K,21,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] Y=196,S=2,R=1,X=224,K=40,C=1 || L2:[sp=X,36] K=21,C=1,X=1,R=1,Y=1,S=2",-322597.0,-163323000.0,1,K|X,1
C,2,Y,196,S,2,R,2,X,224,K,40,C,1,K,1,K,1,S,1,X,1,R,2,Y,1,C,1,"L1:[sp=C,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,1] K=1,S=1,X=1,R=2,Y=1,C=1",-171281.0,-163323000.0,1,C|K,1
Y,2,Y,196,S,2,R,2,X,224,K,40,C,1,K,1,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=Y,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,1] K=1,C=1,X=1,R=1,Y=1,S=1",-340441.0,-163323000.0,1,Y|K,1
K,2,Y,196,S,2,R,2,X,224,K,40,C,1,X,36,K,21,C,1,X,117,R,1,Y,1,S,1,"L1:[sp=K,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=X,36] K=21,C=1,X=117,R=1,Y=1,S=1",-inf,-inf,0,K|X,1
X,2,Y,210,S,2,R,2,X,224,K,40,C,1,K,36,K,1,C,1,X,1,R,1,Y,5,S,2,"L1:[sp=X,2] Y=210,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,36] K=1,C=1,X=1,R=1,Y=5,S=2",-24025.0,-163323000.0,1,X|K,1
C,2,S,2,Y,196,R,2,X,224,K,32,C,1,X,36,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=C,2] S=2,Y=196,R=2,X=224,K=32,C=1 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=1",-129617.0,-163323000.0,1,C|X,1
K,2,C,3,Y,196,R,2,X,224,K,32,S,2,X,36,K,1,C,1,X,1,R,1,Y,1,S,2,"L1:[sp=K,2] C=3,Y=196,R=2,X=224,K=32,S=2 || L2:[sp=X,36] K=1,C=1,X=1,R=1,Y=1,S=2",-259209.0,-163323000.0,1,K|X,1
X,144,C,1,S,2,Y,196,K,23,X,224,R,2,K,13,S,1,R,2,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=23,X=224,R=2 || L2:[sp=K,13] S=1,R=2,X=1,K=1,Y=1,C=1",-48241.0,-163323000.0,1,X|K,1
Y,2,S,2,Y,15,R,2,X,224,K,32,C,3,X,36,K,1,S,2,X,1,R,1,Y,9,C,1,"L1:[sp=Y,2] S=2,Y=15,R=2,X=224,K=32,C=3 || L2:[sp=X,36] K=1,S=2,X=1,R=1,Y=9,C=1",-147489.0,-163323000.0,1,Y|X,1
X,144,C,1,S,2,Y,196,K,18,X,181,R,2,K,13,S,1,R,1,X,1,K,1,Y,1,C,1,"L1:[sp=X,144] C=1,S=2,Y=196,K=18,X=181,R=2 || L2:[sp=K,13] S=1,R=1,X=1,K=1,Y=1,C=1",-inf,-inf,0,X|K,1
C,2,Y,196,S,2,R,2,C,1,K,32,X,224,X,36,K,1,C,1,X,87,R,1,Y,1,S,2,"L1:[sp=C,2] Y=196,S=2,R=2,C=1,K=32,X=224 || L2:[sp=X,36] K=1,C=1,X=87,R=1,Y=1,S=2",-15033617.0,-163323000.0,1,C|X,1
Y,144,R,2,S,2,Y,196,X,224,K,18,C,1,K,13,S,1,R,1,X,1,K,1,Y,89,C,1,"L1:[sp=Y,144] R=2,S=2,Y=196,X=224,K=18,C=1 || L2:[sp=K,13] S=1,R=1,X=1,K=1,Y=89,C=1",-37282.0,-163323000.0,1,Y|K,1
X,2,S,2,Y,196,K,32,X,224,R,2,C,1,K,32,K,1,C,1,X,210,R,1,Y,1,S,2,"L1:[sp=X,2] S=2,Y=196,K=32,X=224,R=2,C=1 || L2:[sp=K,32] K=1,C=1,X=210,R=1,Y=1,S=2",-inf,-inf,0,X|K,1
C,2,Y,196,S,2,R,2,X,224,K,40,C,1,K,1,K,1,C,1,X,1,R,1,Y,1,S,1,"L1:[sp=C,2] Y=196,S=2,R=2,X=224,K=40,C=1 || L2:[sp=K,1] K=1,C=1,X=1,R=1,Y=1,S=1",-129617.0,-163323000.0,1,C|K,1
K,2,S,2,Y,196,R,3,X,224,K,40,C,1,X,36,K,21,C,1,X,40,R,1,Y,1,S,1,"L1:[sp=K,2] S=2,Y=196,R=3,X=224,K=40,C=1 || L2:[sp=X,36] K=21,C=1,X=40,R=1,Y=1,S=1",-inf,-inf,0,K|X,1
