L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,106,R,6,X,40,S,6,K,54,C,3,Y,53,K,1,K,1,C,1,S,1,R,1,X,11,Y,1,"L1:[sp=K,106] R=6,X=40,S=6,K=54,C=3,Y=53 || L2:[sp=K,1] K=1,C=1,S=1,R=1,X=11,Y=1",-inf,-inf,0,K|K,1
K,106,R,6,X,46,Y,61,K,1,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,3,"L1:[sp=K,106] R=6,X=46,Y=61,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=3",-4023361.0,-163323000.0,1,K|X,1
K,106,R,6,X,100,S,6,K,1,C,1,Y,4,X,15,K,1,C,1,S,1,X,1,R,1,Y,4,"L1:[sp=K,106] R=6,X=100,S=6,K=1,C=1,Y=4 || L2:[sp=X,15] K=1,C=1,S=1,X=1,R=1,Y=4",-6983209.0,-163323000.0,1,K|X,1
K,106,R,1,X,1,Y,1,K,1,C,2,S,1,X,1,K,1,C,2,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=1,Y=1,K=1,C=2,S=1 || L2:[sp=X,1] K=1,C=2,S=1,R=1,X=1,Y=1",-14751745.0,-163323000.0,1,K|X,1
K,106,R,6,X,46,Y,77,K,1,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,13,Y,1,"L1:[sp=K,106] R=6,X=46,Y=77,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=13,Y=1",-13416301.0,-163324000.0,1,K|X,1
K,132,S,1,X,155,Y,38,R,1,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=1,X=155,Y=38,R=1,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-6378625.0,-163323000.0,1,K|Y,1
K,106,R,6,X,153,Y,1,K,1,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=6,X=153,Y=1,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-18574705.0,-163323000.0,1,K|X,1
K,106,R,1,X,68,Y,1,K,1,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=68,Y=1,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3584449.0,-163323000.0,1,K|X,1
K,106,R,6,X,46,Y,4,K,1,C,1,S,2,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=6,X=46,Y=4,K=1,C=1,S=2 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-8318053.0,-163323000.0,1,K|X,1
K,132,S,6,X,129,Y,38,R,6,K,50,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=129,Y=38,R=6,K=50,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-inf,-inf,0,K|Y,1
K,106,R,6,X,46,K,1,Y,4,C,1,S,6,K,1,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=6,X=46,K=1,Y=4,C=1,S=6 || L2:[sp=K,1] K=1,C=1,S=1,R=1,X=1,Y=1",-17722093.0,-163323000.0,1,K|K,1
X,106,R,1,X,1,Y,1,K,1,C,2,S,1,K,1,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=X,106] R=1,X=1,Y=1,K=1,C=2,S=1 || L2:[sp=K,1] K=1,C=1,S=1,R=1,X=1,Y=1",-7024641.0,-163323000.0,1,X|K,1
K,132,S,6,X,40,R,6,Y,74,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=40,R=6,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-3520801.0,-163323000.0,1,K|Y,1
K,132,S,6,X,40,R,6,Y,74,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=40,R=6,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-3520801.0,-163323000.0,1,K|Y,1
K,132,S,6,X,103,Y,160,R,6,K,1,C,1,Y,79,K,1,C,1,X,11,Y,1,S,1,R,1,"L1:[sp=K,132] S=6,X=103,Y=160,R=6,K=1,C=1 || L2:[sp=Y,79] K=1,C=1,X=11,Y=1,S=1,R=1",-4442881.0,-163324000.0,1,K|Y,1
Y,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=Y,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,Y|X,1
X,106,R,1,X,68,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=X,106] R=1,X=68,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-12644353.0,-163323000.0,1,X|X,1
X,106,R,1,X,1,Y,1,K,60,C,2,S,6,K,1,R,1,C,1,S,1,K,1,X,1,Y,1,"L1:[sp=X,106] R=1,X=1,Y=1,K=60,C=2,S=6 || L2:[sp=K,1] R=1,C=1,S=1,K=1,X=1,Y=1",-25313793.0,-163323000.0,1,X|K,1
K,132,S,2,X,155,C,1,R,1,K,1,Y,38,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=2,X=155,C=1,R=1,K=1,Y=38 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-6382657.0,-163323000.0,1,K|Y,1
K,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,K|X,1
C,132,S,1,X,155,Y,38,R,1,K,1,C,1,Y,79,K,1,S,1,X,57,Y,1,C,1,R,1,"L1:[sp=C,132] S=1,X=155,Y=38,R=1,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=57,Y=1,C=1,R=1",-9596161.0,-163323000.0,1,C|Y,1
X,106,R,1,X,1,Y,1,K,1,C,2,S,1,K,1,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=X,106] R=1,X=1,Y=1,K=1,C=2,S=1 || L2:[sp=K,1] K=1,C=1,S=1,R=1,X=1,Y=1",-7024641.0,-163323000.0,1,X|K,1
K,106,R,6,X,46,Y,61,K,37,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,3,"L1:[sp=K,106] R=6,X=46,Y=61,K=37,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=3",-inf,-inf,0,K|X,1
K,132,S,6,X,40,R,7,Y,74,K,1,C,3,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=40,R=7,Y=74,K=1,C=3 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-5857633.0,-163323000.0,1,K|Y,1
C,132,S,6,C,1,Y,149,R,6,K,1,X,40,Y,79,X,1,S,1,K,1,Y,1,R,1,C,1,"L1:[sp=C,132] S=6,C=1,Y=149,R=6,K=1,X=40 || L2:[sp=Y,79] X=1,S=1,K=1,Y=1,R=1,C=1",-4691329.0,-163323000.0,1,C|Y,1
K,132,S,1,X,155,R,1,Y,74,K,1,C,1,X,1,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=1,X=155,R=1,Y=74,K=1,C=1 || L2:[sp=X,1] K=1,S=1,X=1,Y=1,C=1,R=1",-inf,-inf,0,K|X,1
X,106,R,1,X,1,Y,1,K,1,C,2,S,5,K,1,Y,1,C,1,S,1,R,1,X,1,K,1,"L1:[sp=X,106] R=1,X=1,Y=1,K=1,C=2,S=5 || L2:[sp=K,1] Y=1,C=1,S=1,R=1,X=1,K=1",-21876737.0,-163323000.0,1,X|K,1
K,132,K,1,X,40,Y,160,R,6,S,6,C,1,Y,160,K,1,C,1,X,11,Y,1,S,1,R,1,"L1:[sp=K,132] K=1,X=40,Y=160,R=6,S=6,C=1 || L2:[sp=Y,160] K=1,C=1,X=11,Y=1,S=1,R=1",-7008769.0,-163323000.0,1,K|Y,1
K,106,R,6,X,155,Y,1,K,1,C,1,S,1,C,1,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=6,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=C,1] K=1,C=1,S=1,R=1,X=1,Y=1",-43285789.0,-163323000.0,1,K|C,1
K,132,S,6,X,68,Y,38,R,1,K,40,C,1,Y,79,K,3,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=68,Y=38,R=1,K=40,C=1 || L2:[sp=Y,79] K=3,S=1,X=1,Y=1,C=1,R=1",-inf,-inf,0,K|Y,1
K,132,S,6,X,40,Y,160,R,6,K,1,C,2,Y,79,K,1,C,1,X,11,Y,1,S,1,R,4,"L1:[sp=K,132] S=6,X=40,Y=160,R=6,K=1,C=2 || L2:[sp=Y,79] K=1,C=1,X=11,Y=1,S=1,R=4",-5336065.0,-163324000.0,1,K|Y,1
K,106,R,6,X,46,Y,61,K,1,C,1,S,6,X,15,K,1,C,1,S,1,X,1,R,1,Y,3,"L1:[sp=K,106] R=6,X=46,Y=61,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,X=1,R=1,Y=3",-4023361.0,-163323000.0,1,K|X,1
Y,132,S,6,X,40,R,6,Y,173,K,1,C,1,K,79,K,1,S,1,X,1,Y,11,C,1,R,1,"L1:[sp=Y,132] S=6,X=40,R=6,Y=173,K=1,C=1 || L2:[sp=K,79] K=1,S=1,X=1,Y=11,C=1,R=1",-416985985.0,-163323000.0,1,Y|K,1
K,106,R,1,X,155,Y,1,C,1,K,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,C=1,K=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,K|X,1
K,132,S,6,X,40,R,6,Y,74,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=40,R=6,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-3520801.0,-163323000.0,1,K|Y,1
K,106,R,1,X,155,Y,1,C,1,K,40,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,C=1,K=40,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-21139777.0,-163323000.0,1,K|X,1
Y,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,58,Y,1,"L1:[sp=Y,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=58,Y=1",-23313025.0,-163323000.0,1,Y|X,1
Y,132,S,1,X,155,R,6,Y,1,K,9,C,1,K,79,K,1,S,1,R,1,Y,1,C,1,X,1,"L1:[sp=Y,132] S=1,X=155,R=6,Y=1,K=9,C=1 || L2:[sp=K,79] K=1,S=1,R=1,Y=1,C=1,X=1",-173933761.0,-163323000.0,1,Y|K,1
Y,106,R,6,X,137,Y,197,K,1,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=Y,106] R=6,X=137,Y=197,K=1,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-inf,-inf,0,Y|X,1
Y,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,R,1,S,1,X,99,Y,1,"L1:[sp=Y,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,R=1,S=1,X=99,Y=1",-39513601.0,-163323000.0,1,Y|X,1
K,106,R,1,X,155,Y,1,C,1,K,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,C=1,K=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,K|X,1
Y,132,S,1,X,155,Y,1,R,1,K,54,C,1,K,79,K,1,C,1,X,1,Y,1,S,1,R,1,"L1:[sp=Y,132] S=1,X=155,Y=1,R=1,K=54,C=1 || L2:[sp=K,79] K=1,C=1,X=1,Y=1,S=1,R=1",-7441729.0,-163323000.0,1,Y|K,1
K,106,R,6,X,103,K,1,Y,160,C,1,S,6,X,15,K,1,C,1,S,1,R,1,X,11,Y,1,"L1:[sp=K,106] R=6,X=103,K=1,Y=160,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=11,Y=1",-inf,-inf,0,K|X,1
C,132,S,7,C,1,Y,149,R,6,X,40,K,1,Y,79,X,1,S,4,K,1,Y,1,R,1,C,1,"L1:[sp=C,132] S=7,C=1,Y=149,R=6,X=40,K=1 || L2:[sp=Y,79] X=1,S=4,K=1,Y=1,R=1,C=1",-4443649.0,-163323000.0,1,C|Y,1
K,132,S,6,X,116,R,6,Y,83,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=116,R=6,Y=83,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-5388385.0,-163323000.0,1,K|Y,1
X,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,X,1,R,1,Y,1,"L1:[sp=X,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,X=1,R=1,Y=1",-25288705.0,-163323000.0,1,X|X,1
K,106,R,6,X,46,Y,61,C,1,K,1,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,3,"L1:[sp=K,106] R=6,X=46,Y=61,C=1,K=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=3",-4023361.0,-163323000.0,1,K|X,1
Y,106,R,6,X,155,Y,1,K,1,C,2,S,4,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=Y,106] R=6,X=155,Y=1,K=1,C=2,S=4 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-18083841.0,-163323000.0,1,Y|X,1
K,132,S,1,X,40,R,1,Y,74,K,1,C,1,Y,79,K,1,S,1,X,13,Y,1,C,1,R,1,"L1:[sp=K,132] S=1,X=40,R=1,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=13,Y=1,C=1,R=1",-4139521.0,-163323000.0,1,K|Y,1
K,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,K|X,1
K,106,R,1,C,1,X,155,Y,1,K,1,S,1,X,15,K,1,C,1,S,1,Y,1,X,1,R,1,"L1:[sp=K,106] R=1,C=1,X=155,Y=1,K=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,Y=1,X=1,R=1",-3556225.0,-163323000.0,1,K|X,1
K,106,R,6,X,46,Y,61,K,47,C,1,S,6,X,15,K,1,C,1,S,4,X,1,R,1,Y,3,"L1:[sp=K,106] R=6,X=46,Y=61,K=47,C=1,S=6 || L2:[sp=X,15] K=1,C=1,S=4,X=1,R=1,Y=3",-inf,-inf,0,K|X,1
K,106,R,1,X,155,Y,1,C,1,K,20,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,C=1,K=20,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-10602817.0,-163323000.0,1,K|X,1
K,106,R,4,X,40,Y,1,C,2,K,43,S,6,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=4,X=40,Y=1,C=2,K=43,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-95002597.0,-163323000.0,1,K|X,1
C,132,S,1,C,2,Y,6,R,1,K,1,X,155,Y,79,X,1,S,1,K,1,Y,1,R,1,C,1,"L1:[sp=C,132] S=1,C=2,Y=6,R=1,K=1,X=155 || L2:[sp=Y,79] X=1,S=1,K=1,Y=1,R=1,C=1",-53625601.0,-163323000.0,1,C|Y,1
K,132,S,6,X,40,R,6,Y,74,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=40,R=6,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=1",-3520801.0,-163323000.0,1,K|Y,1
K,106,R,1,X,155,Y,1,C,1,K,1,S,3,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,C=1,K=1,S=3 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3330433.0,-163323000.0,1,K|X,1
K,132,S,1,X,72,R,1,Y,74,K,1,C,1,Y,79,K,1,S,1,X,13,Y,1,C,1,R,1,"L1:[sp=K,132] S=1,X=72,R=1,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=13,Y=1,C=1,R=1",-4271233.0,-163323000.0,1,K|Y,1
K,132,S,6,X,40,R,6,Y,74,K,1,C,1,Y,79,K,1,S,1,X,1,Y,1,C,1,R,4,"L1:[sp=K,132] S=6,X=40,R=6,Y=74,K=1,C=1 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,C=1,R=4",-4022785.0,-163323000.0,1,K|Y,1
K,132,S,6,X,116,R,6,Y,83,K,1,C,1,Y,79,K,1,X,1,S,1,Y,1,C,1,R,1,"L1:[sp=K,132] S=6,X=116,R=6,Y=83,K=1,C=1 || L2:[sp=Y,79] K=1,X=1,S=1,Y=1,C=1,R=1",-5388385.0,-163323000.0,1,K|Y,1
K,106,R,1,X,155,Y,1,K,1,C,1,S,1,K,1,K,1,C,1,Y,1,R,1,X,147,S,1,"L1:[sp=K,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=K,1] K=1,C=1,Y=1,R=1,X=147,S=1",-inf,-inf,0,K|K,1
K,106,R,1,C,1,X,155,Y,189,K,1,S,1,X,15,K,1,C,1,S,1,Y,1,X,1,R,1,"L1:[sp=K,106] R=1,C=1,X=155,Y=189,K=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,Y=1,X=1,R=1",-inf,-inf,0,K|X,1
X,106,R,6,X,40,Y,184,C,1,K,1,S,6,X,15,K,1,C,1,S,1,R,1,X,17,Y,1,"L1:[sp=X,106] R=6,X=40,Y=184,C=1,K=1,S=6 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=17,Y=1",-inf,-inf,0,X|X,1
K,132,S,1,X,155,R,1,Y,74,K,1,C,2,K,1,K,1,R,1,X,1,Y,11,C,1,S,1,"L1:[sp=K,132] S=1,X=155,R=1,Y=74,K=1,C=2 || L2:[sp=K,1] K=1,R=1,X=1,Y=11,C=1,S=1",-inf,-inf,0,K|K,1
X,106,R,6,X,155,Y,1,C,1,K,1,S,6,K,15,Y,1,R,1,S,1,C,1,X,1,K,1,"L1:[sp=X,106] R=6,X=155,Y=1,C=1,K=1,S=6 || L2:[sp=K,15] Y=1,R=1,S=1,C=1,X=1,K=1",-1978106113.0,-163323000.0,1,X|K,1
K,132,S,1,X,116,R,1,Y,83,K,1,C,3,Y,79,K,1,S,1,X,1,Y,1,R,1,C,1,"L1:[sp=K,132] S=1,X=116,R=1,Y=83,K=1,C=3 || L2:[sp=Y,79] K=1,S=1,X=1,Y=1,R=1,C=1",-5277889.0,-163324000.0,1,K|Y,1
Y,132,S,1,X,40,R,1,Y,17,K,1,C,1,K,79,K,1,S,1,X,13,Y,1,C,1,R,1,"L1:[sp=Y,132] S=1,X=40,R=1,Y=17,K=1,C=1 || L2:[sp=K,79] K=1,S=1,X=13,Y=1,C=1,R=1",-211792897.0,-163323000.0,1,Y|K,1
K,106,R,1,X,155,Y,1,K,1,C,1,S,1,X,15,K,1,C,1,S,1,R,1,X,1,Y,1,"L1:[sp=K,106] R=1,X=155,Y=1,K=1,C=1,S=1 || L2:[sp=X,15] K=1,C=1,S=1,R=1,X=1,Y=1",-3556225.0,-163323000.0,1,K|X,1
